conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,rc,dc,drc,dbc
40487154,Double aortic arch with left arch dominant and right arch patent,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765664,Anterior choroidal artery occlusion with infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615036,Ischemia of right arm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021972,Systemic to pulmonary collateral artery from left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44808832,Occlusion of anterior tibial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615062,Thrombosis of right iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615157,Dissection of right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761212,Aneurysm of left radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761814,Atheroembolism of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490418,Vascular ring with left aortic arch and retroesophageal right descending aorta and right arterial duct arising from aortic diverticulum and aberrant right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207895,Occlusion of right central retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762343,Occlusion of bilateral posterior cerebral arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3186920,Celiac artery obstruction,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
764501,Occlusive embolus of left anterior cerebral,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3185619,Abnormality of basilar artery summit,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
44808833,Occlusion of posterior tibial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3187416,Intramural hematoma of aorta,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
765284,Thrombosis of right ulnar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761786,Fibromuscular hyperplasia of left carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715718,Anterior cord syndrome of thoracic spinal cord at T8 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761823,Thrombosis of artery of bilateral lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615090,Embolism of left popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615014,Aneurysm of extracranial portion of right internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487507,Double aortic arch with left arch dominant and atresia of right arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715715,Anterior cord syndrome of thoracic spinal cord at T4 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4193302,Post-radiological embolism of upper limb artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37109920,Acute occlusion of aortoiliac artery co-occurrent and due to thromboembolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36717474,Anterior cord syndrome of thoracic spinal cord at T7 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764447,Occlusion of left posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310084,Laceration of left popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615124,Thrombosis of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539183,Spontaneous hemorrhage of subarachnoid space from right posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535422,Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765079,Stenosis of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761829,Claudication of left upper limb co-occurrent and due to atherosclerosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4234866,Congenital absence of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761813,Thrombosis of left ulnar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208182,Aortic arch atherosclerosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021450,Anomalous origin of arterial ligament from right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4110161,Injury of digital artery of hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615100,Thrombosis of left common femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4052214,"Open injury, common femoral artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
764026,Peripheral vascular disease of foot with loss of protective sensation and deformity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109342,Tubular hypoplasia of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209511,Dissection of right femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3173780,Atherosclerotic peripheral vascular disease with gangrene,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
35615071,Pain of left upper limb co-occurrent and due to ischemia,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204827,Bilateral fibromuscular dysplasia of wall of carotid arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4313304,Retinal endarteritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40482076,Isolation of left common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762584,Dissecting aneurysm of posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4301024,Stellate pseudoscar in senile purpura,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765404,Stenosis of middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45768711,Descending aorta anterior and same side as azygos vein with absent inferior vena cava,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761740,Congenital stenosis of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44808746,Occlusion of ulnar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539514,Occlusion of right cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615023,Aneurysm of left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3176693,Left axillary artery thrombus,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
35615086,Stenosis of artery of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615019,Atherosclerosis of artery of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40481092,Polyarteritis of kidney,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4110205,Inferior mesenteric aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4139576,Infected femorodistal graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4120292,Intra-aortic balloon thrombosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4134159,Transection of vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715758,Anterior cord syndrome of lumbar spinal cord at L2 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487151,Double aortic arch with right arch dominant and left arch patent,SNOMED,Condition,S,Not included - descendant,0,0,0,0
763094,Anterior inferior cerebellar artery occlusion with infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021716,Congenital luminal atresia of aortic arch between subclavian artery and common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487118,Aortico-left ventricular tunnel with intracardiac aneurysm of septal portion,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46286442,Isolated aortitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4055474,"Open injury, axillary artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312368,Bilateral stenosis of vertebral arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3176691,Right subclavian artery occlusion,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
43021636,Atresia of aortic arch with fibrous cord between left common carotid artery and right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4120954,Intra-aortic balloon rupture,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021448,Anomalous origin of arterial ligament from right brachiocephalic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44784293,Postoperative thromboembolism of precerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312001,Contusion of superficial palmar arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3184979,Right internal carotid occlusion,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3176312,Left middle cerebral artery stroke,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4011981,Open spinal dislocation with anterior lumbar cord lesion,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536843,Laceration of peroneal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535880,Spontaneous rupture of right posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490969,Aortic arch hypoplasia distal to subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715761,Anterior cord syndrome of lumbar spinal cord at L5 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487984,Vascular ring with right aortic arch and right arterial ligament with absent left pulmonary artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536241,Embolus of right cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4113295,Postductal aortic stenosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36716136,Juvenile temporal arteritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615032,Bilateral dissection of iliac arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35624516,Double aortic arch with dominant left arch and hypoplasia of right arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761789,Cerebrovascular accident due to thrombus of right cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3168064,Right renal artery disruption,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3174149,Brachial artery laceration,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40487505,Descending aorta anterior and same side as azygos vein with azygos continuity of inferior caval vein,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686412,Laceration of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021445,Anomalous origin of arterial ligament from aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109317,Ascending aorta absent,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490523,Vascular ring with left aortic arch and retrotracheal right patent arterial duct,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536193,Ruptured aneurysm of left posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4088222,Listerial cerebral arteritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4143891,Rupture subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312597,Rheumatic aortitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760869,Bilateral atherosclerosis of arteries of lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42537641,Post-procedural aortic aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762630,Anterior inferior cerebellar artery embolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764499,Occlusive embolus of left carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4146080,Ruptured sinus of Valsalva into right ventricle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762095,Spontaneous hemorrhage of subarachnoid space from left middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615106,Occlusion of right popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760985,Stenosis of cavernous portion of right internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35624518,Double aortic arch with dominant right arch and hypoplasia of left arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535829,Thromboembolus of external iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021319,Vascular ring with right aortic arch and left arterial duct from anomalous retroesophageal brachiocephalic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3182055,Teratoma of aorta,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4134941,Transection of carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4229400,Calcific retinal embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615026,Aneurysm of artery of right upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488998,Vascular ring with left aortic arch to right descending aorta and right patent arterial duct,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4110204,Dorsalis pedis aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615025,Aneurysm of left brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4120111,Steal syndrome of lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761750,Embolism of splenic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40483310,Isolation of right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3181089,Traumatic aortic disruption,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
761464,Ischemia of right lower extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4236727,Traumatic aortocaval fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36680605,Familial cervical artery dissection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3182866,Infected aortic endograft,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4178398,Suprarenal artery embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764504,Occlusive thrombus of left cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4101013,Solitary aortic trunk with pulmonary atresia,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761210,Aneurysm of left superficial temporal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45766085,Ruptured aneurysm of vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765226,Atherosclerosis of autologous bypass graft of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204667,Aneurysm of posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4182191,Crural artery thrombosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209510,Dissection of left femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4052217,"Closed injury, deep plantar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811348,Thrombosis of external jugular vein,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686479,Injury of right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715720,Anterior cord syndrome of thoracic spinal cord at T10 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615107,Occlusion of left popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021456,Anomalous origin of right arterial ligament from left aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761412,Thrombosis of bilateral internal carotid arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021452,Anomalous origin of arterial ligament from right carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615020,Atherosclerosis of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3174092,Right basal ganglia embolic stroke,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4174014,Inferior mesenteric artery embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765775,Multiple AND bilateral precerebral artery stenosis without infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490948,Vascular ring with left aortic arch and right arterial duct arising from aberrant retroesophageal innominate artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021598,Anomalous origin of arterial ligament from unknown site,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536349,Occlusion of left cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615156,Dissection of left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615015,Aneurysm of extracranial portion of left internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35622247,"Aortic arch anomaly, facial dysmorphism, intellectual disability syndrome",SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539142,Common arterial trunk with pulmonary dominance and interrupted aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487537,Vascular ring with retrotracheal right pulmonary artery from ascending aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4228297,Nontraumatic dissection of thoracic aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40492975,Vascular ring with left aortic arch and right arterial duct ligament arising from retroesophageal aortic diverticulum with aberrant right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765028,Dissection of splenic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4079432,Ruptured aneurysm of posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35611566,Bilateral lower limb atherosclerosis pain at rest co-occurrent and due to atherosclerosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685005,Bilateral microaneurysm of retinal arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760871,Atherosclerosis of arteries of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021720,Acquired luminal obstruction of aortic arch distal to subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4299127,Erythrocyanosis with nodules,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490951,Vascular ring with left aortic arch and right patent arterial duct,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4180025,Profunda femoris aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761128,Aneurysm of left iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3173008,Thrombus of aortic wall,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40488440,Abnormality of thoracoabdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3171752,Left carotid artery laceration,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
37204002,Bilateral stenosis of carotid arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4052210,"Open injury, palmar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
42873054,Coarctation of suprarenal abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021059,Infective endarteritis at site of aortopulmonary window,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204668,Aneurysm of middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021715,Congenital luminal atresia of aortic arch distal to subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762629,Cerebellar artery embolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764498,Occlusive embolus of basilar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615028,Bilateral atherosclerosis of lower limbs with gangrene,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4143921,Ruptured sinus of Valsalva into right atrium,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538820,Occlusion of right cerebellar artery by embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4079120,Ruptured internal carotid bifurcation aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764445,Occlusion of anterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4207618,Head and neck arterial embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309672,Intramural hematoma of thoracic aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487972,Recoarctation of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686411,Laceration of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4214822,Segmental retinal periarteritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204825,Fibromuscular dysplasia of wall of renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761853,Atherosclerosis of bypass graft of left lower limb with gangrene,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43530636,Spontaneous caroticocavernous sinus fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715722,Anterior cord syndrome of thoracic spinal cord at T12 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310024,Laceration of right popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536240,Embolus of left cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4134942,Transection of anterior spinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3182789,Atherosclerosis of superior mesenteric artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
761816,Stenosis of artery of bilateral lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312530,Limb pain at rest due to atherosclerosis of artery of lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021635,Atresia of aortic arch with fibrous cord between subclavian artery and common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021455,Anomalous origin of right arterial ligament from right aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487010,Double aortic arch with right arch dominant and coarctation of left arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538819,Occlusion of left middle cerebral artery by embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4007949,Arteriopathic granular atrophy of cerebral cortex,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4143588,Occlusion of renal artery bypass graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4139575,Infected iliopopliteal graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021904,Interruption of aortic arch between left common carotid artery and right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021318,Vascular ring with right aortic arch and left arterial duct from retroesophageal diverticulum of aorta and anomalous left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4011476,Mesenteric-portal fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490950,Vascular ring with left aortic arch and right arterial ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
763035,Vertebral artery occlusion without infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761745,Arterial thoracic outlet syndrome of left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538980,Stenosis of right cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3183076,Right branch retinal artery occlusion,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
35615021,Atherosclerosis of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209533,Dissection of celiac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4055597,"Open injury, posterior tibial artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021717,Congenital luminal atresia of aortic arch between left common carotid artery and right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536772,Laceration of intercostal blood vessel,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4193054,Ruptured suprarenal aortic aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204745,Congenital aneurysm of precerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37110248,Compression of trachea and esophagus co-occurrent and due to congenital anomaly of aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538981,Occlusion of left posterior cerebral artery by embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45766200,Primary cerebral arteritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761431,Atherosclerosis of nonautologous biological bypass graft of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021575,Congenital hypoplasia of descending aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209660,Stenosis of celiac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761438,Macroaneurysm of retina of right eye,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3173537,Arterial microemboli of left hand,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40488435,Vascular ring with left aortic arch and right arterial duct arising from aberrant retroesophageal right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43022040,Atresia of aortic arch with fibrous cord,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309967,Laceration of deep volar arch of right radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4052208,"Closed injury, ulnar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4274820,Retinal artery spasm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686408,Injury of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40486552,Persisting fifth aortic arch with double barrell arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686517,Injury of right popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4055595,"Closed injury, posterior tibial artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686454,Laceration of right superficial palmar arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4108749,Postductal hypoplasia of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4050548,"Open injury, ulnar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021446,Anomalous origin of arterial ligament from ascending aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761465,Ischemia of bilateral lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761432,Atherosclerosis of autologous bypass graft of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4132550,Injury of right colic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37109597,Fallot complex with intellectual disability and growth delay syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615073,Right upper limb pain co-occurrent and due to ischemia,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35627150,Vasculitis with glomerulonephritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021441,Anomalous insertion of arterial ligament into distal left pulmonary artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715716,Anterior cord syndrome of thoracic spinal cord at T5 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761429,Atherosclerosis of nonautologous biological bypass graft of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4181456,Cystic adventitial disease of popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312002,Contusion of deep palmar arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539161,Occlusion of left cerebellar artery by embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3174271,Right middle cerebral artery stroke,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4055479,"Closed injury, digital artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488970,Malalignment of aortic sinus in relation to pulmonary sinus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3176677,Venous varix of jugular vein,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
36686480,Injury of left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615083,Embolism of artery of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3169251,Ischemic stroke of basal ganglia,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
35615094,Thrombosis of artery of left lower extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3189490,Celiac artery dissection,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4050549,"Closed injury, palmar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4139416,Perforation iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4144028,Infected axillofemoral graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021454,Right arterial ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44808747,Occlusion of dorsalis pedis artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686409,Injury of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021053,Systemic to pulmonary collateral artery from abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761411,Thrombosis of left internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
