conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,recordCount,databaseCount,descendantRecordCount,descendantDatabaseCount
46270446,Chronic tophaceous gout of shoulder caused by drug,SNOMED,Condition,S,Not included - descendant,400,4,400,4
4115377,Juvenile arthritis in Crohn disease,SNOMED,Condition,S,Not included - descendant,400,4,400,4
4115377,Juvenile arthritis in Crohn disease,SNOMED,Condition,S,Not included - recommended via standard,400,4,400,4
4029600,Arthritis secondary to amyloidosis,SNOMED,Condition,S,Not included - descendant,300,3,400,4
4322886,Arthritis of midtarsal joint,SNOMED,Condition,S,Not included - descendant,200,2,400,2
45757777,Medial epicondyle apophysitis due to overuse,SNOMED,Condition,S,Not included - descendant,200,2,400,2
762781,Infectious synovitis,SNOMED,Condition,S,Not included - descendant,100,1,400,2
42534843,Gouty arthritis of left foot,SNOMED,Condition,S,Not included - descendant,100,1,400,1
42539217,Synovitis of left ankle joint,SNOMED,Condition,S,Not included - descendant,395,1,395,1
4132809,Juvenile seropositive polyarthritis,SNOMED,Condition,S,Not included - descendant,392,2,392,2
4288479,Pyogenic arthritis of foot,SNOMED,Condition,S,Not included - descendant,280,2,380,2
4114602,Traumatic arthropathy of distal radioulnar joint,SNOMED,Condition,S,Not included - descendant,378,2,378,2
40489491,Infective arthritis of interphalangeal joint of toe,SNOMED,Condition,S,Not included - descendant,377,2,377,2
37108997,Arthritis of right subtalar joint,SNOMED,Condition,S,Not included - descendant,272,1,372,1
37108919,Osteoarthritis of right subtalar joint,SNOMED,Condition,S,Not included - descendant,336,1,336,1
37108996,Arthritis of left subtalar joint,SNOMED,Condition,S,Not included - descendant,235,1,335,1
4116439,Rheumatoid arthritis of cervical spine,SNOMED,Condition,S,Not included - descendant,322,2,322,2
36713091,Bilateral osteoarthritis of first carpometacarpal joint,SNOMED,Condition,S,Not included - descendant,319,1,319,1
4200987,Extra-articular rheumatoid process,SNOMED,Condition,S,Not included - descendant,118,1,318,2
37108918,Osteoarthritis of left subtalar joint,SNOMED,Condition,S,Not included - descendant,317,1,317,1
4116442,Rheumatoid arthritis of metacarpophalangeal joint,SNOMED,Condition,S,Not included - descendant,308,2,308,2
4264472,Pellegrini-Stieda syndrome,SNOMED,Condition,S,Not included - descendant,308,2,308,2
37117422,Arthritis of left ankle due to trauma,SNOMED,Condition,S,Not included - descendant,308,1,308,1
4083685,Undifferentiated inflammatory monoarthritis,SNOMED,Condition,S,Not included - descendant,300,3,300,3
4103516,Rheumatoid carditis,SNOMED,Condition,S,Not included - descendant,300,3,300,3
37108618,Arthritis of right sacroiliac joint,SNOMED,Condition,S,Not included - descendant,200,2,300,2
42535499,Osteoarthritis of joint of left elbow,SNOMED,Condition,S,Not included - descendant,100,1,300,2
45763809,Osteoarthritis of talonavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,300,1
37108592,Gouty arthritis of right foot,SNOMED,Condition,S,Not included - descendant,100,1,300,1
37117136,Osteoarthritis of first metatarsophalangeal joint of right foot,SNOMED,Condition,S,Not included - descendant,194,1,294,1
4132812,"Juvenile idiopathic arthritis, persistent oligoarthritis",SNOMED,Condition,S,Not included - descendant,265,2,265,2
4110738,Osteoarthritis deformans,SNOMED,Condition,S,Not included - descendant,264,2,264,2
37108609,Bilateral arthritis of finger of hand,SNOMED,Condition,S,Not included - descendant,259,1,259,1
37108714,Seropositive rheumatoid arthritis of multiple joints,SNOMED,Condition,S,Not included - descendant,252,1,252,1
4035434,Chondrocalcinosis due to pyrophosphate crystals of the knee,SNOMED,Condition,S,Not included - descendant,245,2,245,2
37109098,Arthritis of right ankle due to trauma,SNOMED,Condition,S,Not included - descendant,245,1,245,1
4325687,Osteochondritis of tibial tubercle,SNOMED,Condition,S,Not included - descendant,243,2,243,2
4302975,Acute serous synovitis,SNOMED,Condition,S,Not included - descendant,234,2,234,2
37018720,Osteoarthritis of facet joint of thoracic spine,SNOMED,Condition,S,Not included - descendant,232,2,232,2
37117137,Osteoarthritis of first metatarsophalangeal joint of left foot,SNOMED,Condition,S,Not included - descendant,127,1,227,1
4115050,Rheumatoid arthritis of distal radioulnar joint,SNOMED,Condition,S,Not included - descendant,221,2,221,2
4344031,Semimembranosus bursitis,SNOMED,Condition,S,Not included - descendant,215,2,215,2
37108998,Degenerative rupture of lateral meniscus of right knee,SNOMED,Condition,S,Not included - descendant,209,1,209,1
37108593,Gouty arthritis of right great toe,SNOMED,Condition,S,Not included - descendant,108,1,208,1
4323570,Secondary localized osteoarthrosis of multiple sites,SNOMED,Condition,S,Not included - descendant,201,2,201,2
4084782,Inflammatory discitis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
443116,Cervical posterior longitudinal ligament ossification,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4001007,Traumatic arthritis of the temporomandibular joint,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4008978,Arthritis due to Pseudomonas,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4029605,Periarticular calcification,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4033630,Arthritis of temporomandibular joint as part of polyarthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4035429,Juvenile reactive arthritis triad,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4067300,Reactive arthropathy of tibiofibular joint,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4068629,Calcification of thoracic disc,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4068712,Calcification of lumbar disc,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4079735,Juvenile spondyloarthropathy,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4079739,"Chronic infantile neurological, cutaneous and articular syndrome",SNOMED,Condition,S,Not included - descendant,200,2,200,2
4082041,Lyme erosive synovitis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4097463,Small and large joint arthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4102767,Proliferative synovitis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4114429,Post-infective arthropathy in syphilis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4114447,Juvenile arthritis in ulcerative colitis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4114912,Gouty arthritis of the pelvic region and thigh,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4116925,Traumatic arthropathy of acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4116927,Traumatic arthropathy of proximal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4139522,Bursitis of finger,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4146474,Cricoarytenoid joint arthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4162539,Rheumatoid pneumoconiosis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4177078,Traumatic arthropathy of the spine,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4216531,Acute rheumatic arthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4243205,Subacute rheumatic arthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4257972,"Juvenile idiopathic arthritis, undifferentiated arthritis",SNOMED,Condition,S,Not included - descendant,200,2,200,2
4261027,"Juvenile idiopathic arthritis, extended oligoarthritis",SNOMED,Condition,S,Not included - descendant,200,2,200,2
4280587,Osteochondritis of the carpal lunate,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4296152,Pericarditis secondary to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4311391,Uveitis-rheumatoid arthritis syndrome,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4313022,Chondrocalcinosis due to calcium hydroxyapatite crystals,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4328019,Bacterial arthritis of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4344156,Otto's pelvis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
4344382,Juvenile osteochondritis of the arm,SNOMED,Condition,S,Not included - descendant,200,2,200,2
37017494,Non-radiographic axial spondyloarthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
37399301,Advanced collapse of scapholunate joint due to osteoarthritis,SNOMED,Condition,S,Not included - descendant,200,2,200,2
40479848,Seronegative arthritis of joint of spine,SNOMED,Condition,S,Not included - descendant,200,2,200,2
40486203,Infective arthritis of proximal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,200,2,200,2
44783555,Calcified stylohyoid ligament,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46270417,Chronic gout of ankle without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46270432,Chronic gout of wrist without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46270448,Chronic tophaceous gout of vertebra caused by drug,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46273215,Bacterial arthritis of facet joint of thoracic spine,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46273216,Bacterial arthritis of facet joint of lumbar spine,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46273622,Bacterial arthritis of facet joint of cervical spine,SNOMED,Condition,S,Not included - descendant,200,2,200,2
46273648,Chronic gout of knee without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,200,2,200,2
762306,Prepatellar bursitis of left knee,SNOMED,Condition,S,Not included - descendant,100,1,200,2
765137,Prepatellar bursitis of right knee,SNOMED,Condition,S,Not included - descendant,100,1,200,2
37108617,Arthritis of left sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,200,1
42537918,Infrapatellar bursitis of right knee,SNOMED,Condition,S,Not included - descendant,100,1,200,1
37108594,Gouty arthritis of left great toe,SNOMED,Condition,S,Not included - descendant,100,1,200,1
42539214,Osteoarthritis of left sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,200,1
42537917,Infrapatellar bursitis of left knee,SNOMED,Condition,S,Not included - descendant,100,1,200,1
42535133,Bilateral gouty arthritis of feet,SNOMED,Condition,S,Not included - descendant,100,1,200,1
42534860,Osteoarthritis of right sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,200,1
37108615,Bilateral arthritis of ankle,SNOMED,Condition,S,Not included - descendant,100,1,200,1
4173669,Osteoarthritis of metacarpophalangeal joint,SNOMED,Condition,S,Not included - descendant,100,1,200,1
37108999,Degenerative rupture of lateral meniscus of left knee,SNOMED,Condition,S,Not included - descendant,179,1,179,1
762283,Medial epicondylitis of right humerus,SNOMED,Condition,S,Not included - descendant,178,1,178,1
37108985,Degenerative rupture of triangular fibrocartilage of right wrist,SNOMED,Condition,S,Not included - descendant,169,1,169,1
37108876,Bilateral pes anserinus bursitis,SNOMED,Condition,S,Not included - descendant,154,1,154,1
37017608,Lumbosacral spondylosis with root compression,SNOMED,Condition,S,Not included - descendant,121,1,121,1
4195770,Idiopathic polyarthritis,SNOMED,Condition,S,Not included - descendant,120,1,120,1
37108986,Degenerative rupture of triangular fibrocartilage of left wrist,SNOMED,Condition,S,Not included - descendant,117,1,117,1
45763637,Charcot arthropathy of joint of ankle,SNOMED,Condition,S,Not included - descendant,101,1,101,1
4063690,Reactive arthropathy of proximal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4178758,Miner's knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4246882,Mycoplasma arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4176016,Arthropathy in Behcet's syndrome of the ankle,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4173757,Post-infective arthritis of joint of foot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4163680,Chronic infective arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4156057,Gonococcal arthritis dermatitis syndrome,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4147867,Degenerative lesion of articular cartilage of knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4147418,Seropositive erosive rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4128233,Beta-2 microglobulin arthropathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4121541,Tuberculous synovitis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116933,Traumatic arthropathy of 1st metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116931,Traumatic arthropathy of talonavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116930,Traumatic arthropathy of subtalar joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116929,Traumatic arthropathy of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116446,Rheumatoid arthritis of subtalar joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116149,Rheumatoid arthritis of acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4116148,Rheumatoid arthritis of sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4115535,Traumatic arthropathy of tibiofibular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4289292,Adult osteochondritis of spine,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4114607,Traumatic arthropathy of interphalangeal joint of toe,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4114601,Traumatic arthropathy of sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4114441,Rheumatoid arthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46273196,Bacterial arthritis of atlantoaxial joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4114440,Rheumatoid arthritis of distal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4097462,Large joint arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4094745,Small joint arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4323203,Allergic arthritis of spine,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4094744,Asymmetrical arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083680,Juvenile psoriatic arthritis without psoriasis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083558,Late onset polyarticular juvenile chronic arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083557,Late onset pauciarticular chronic arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083344,Gouty tophus of prepatellar bursa,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4328796,Osteochondritis of proximal tibia,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083342,Traumatic synovitis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4079732,Early onset pauciarticular chronic arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4079729,Post-dysenteric reactive arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4070038,Arthritis due to E. coli,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4069207,Calcification of cervical disc,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068611,Multiple-level thoracic spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068610,Two-level thoracic spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4344147,Hip juvenile osteochondropathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068609,Single-level thoracic spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46273655,Chronic gout of wrist without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4344383,Osteochondritis of the femoral head,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068605,Two-level cervical spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068477,Two-level lumbosacral spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068476,Single-level lumbosacral spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068475,Multiple-level thoracic spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068474,Two-level thoracic spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068473,Multiple-level lumbosacral spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4346973,Osteoarthritis of proximal interphalangeal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4068381,Multiple-level lumbosacral spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4347407,Silicone synovitis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4067531,Multiple-level lumbosacral spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
36684455,Osteoarthritis of bilateral hip joints,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4067527,Multiple-level cervical spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4067057,Reactive arthropathy of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4067055,Reactive arthropathy of acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066606,Cervical spondylosis with vascular compression,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066604,Single-level lumbosacral spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066602,Two-level lumbosacral spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066601,Single-level lumbosacral spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066600,Multiple-level thoracic spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4066599,Single-level thoracic spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4179528,Rheumatic arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4063688,Reactive arthropathy of sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4049245,Relapsing polychondritis of larynx,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4041516,Subacute infective arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035756,Osteoarthritis of metacarpophalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,100,1,100,1
36715572,Chronic primary gouty arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035745,Arthritis secondary to non-hematological malignancy,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035743,Seronegative arthritis secondary to inflammatory bowel disease,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035614,Ankylosing spondylitis with organ / system involvement,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035612,Early onset polyarticular juvenile chronic arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035435,Idiopathic pyrophosphate arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035428,Juvenile reactive arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37016155,Chondrocalcinosis of hip joint due to disorder of calcium metabolism,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4035427,Rheumatoid arthritis with multisystem involvement,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4034672,Acute infective polyarthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37017569,Congenital calcium pyrophosphate dihydrate crystal deposition disease,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37018671,Chondrocalcinosis of hand due to disorder of calcium metabolism,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108584,Arthritis of left shoulder caused by bacteria,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108587,Arthritis of right knee caused by bacteria,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4033368,Mouth and genital ulcers with inflamed cartilage syndrome,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4009091,Juvenile osteochondrosis of acetabulum,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4001987,Juvenile osteochondrosis of head of humerus,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108590,Rheumatoid arthritis of left knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108590,Rheumatoid arthritis of left knee,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
37108591,Rheumatoid arthritis of right knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108591,Rheumatoid arthritis of right knee,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
37108595,Chondrocalcinosis of joint of right wrist,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108596,Chondrocalcinosis of joint of left wrist,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4001490,Infectious arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4001474,Plant thorn synovitis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108600,Osteoarthritis of right sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108601,Osteoarthritis of right foot due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108604,Arthritis of right sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108608,Bilateral arthritis of wrist,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108885,Bilateral prepatellar bursitis of knees,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108902,Osteoarthritis of right temporomandibular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108903,Osteoarthritis of left temporomandibular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108920,Bilateral osteoarthritis of first metatarsophalangeal joint of feet,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37108939,Medial epicondyle apophysitis of right elbow due to overuse,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37109099,Osteoarthritis of left ankle due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37109100,Osteoarthritis of right ankle due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37110004,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",SNOMED,Condition,S,Not included - descendant,100,1,100,1
37110373,Intervertebral disc degeneration of cervical spine without prolapsed disc,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37117081,Bilateral arthritis of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37117421,Rheumatoid arthritis in remission,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37395586,Osteoarthritis of hip co-occurrent and due to dysplasia,SNOMED,Condition,S,Not included - descendant,100,1,100,1
37395593,Viral arthritis co-occurrent with hepatitis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
40481591,Tendinitis of metatarsophalangeal joint of second toe,SNOMED,Condition,S,Not included - descendant,100,1,100,1
759878,Osteoarthritis of right acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
40489947,Infective arthritis of distal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534822,Arthritis of right wrist caused by bacteria,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534830,Infective arthritis of right hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534834,Rheumatoid arthritis of left hand,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534834,Rheumatoid arthritis of left hand,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
42534835,Rheumatoid arthritis of left hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534835,Rheumatoid arthritis of left hip,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
42534836,Rheumatoid arthritis of right hand,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534836,Rheumatoid arthritis of right hand,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
42534837,Rheumatoid arthritis of right hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534837,Rheumatoid arthritis of right hip,SNOMED,Condition,S,Not included - recommended via source,100,1,100,1
42534839,Deformity of left hand co-occurrent and due to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534840,Deformity of right foot co-occurrent and due to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534841,Deformity of left foot co-occurrent and due to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534844,Chondrocalcinosis of right shoulder,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534845,Chondrocalcinosis of right elbow,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534846,Chondrocalcinosis of left elbow,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534847,Chondrocalcinosis of right hand,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534848,Chondrocalcinosis of left hand,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534849,Chondrocalcinosis of right hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534850,Chondrocalcinosis of left hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534851,Chondrocalcinosis of left ankle,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534853,Arthritis of right foot due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534854,Arthritis of left foot due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534855,Osteoarthritis of left sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534856,Osteoarthritis of midtarsal joint of right foot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534857,Osteoarthritis of midtarsal joint of left foot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534859,Osteoarthritis of left foot due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534861,Bilateral arthritis of glenohumeral joints,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534862,Arthritis of left sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534863,Bilateral arthritis of elbows,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534864,Arthritis of right midtarsal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534880,Suprapatellar bursitis of right knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534881,Subpatellar bursitis of right knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534882,Suprapatellar bursitis of left knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42534883,Subpatellar bursitis of left knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535061,Bilateral degenerative rupture of medial meniscus of knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535069,Bilateral osteoarthritis of sacroiliac joints,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535125,Arthritis of right finger due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535127,Bilateral gouty arthritis of great toes,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535134,Bilateral arthritis of subtalar joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535174,Chondromalacia of left hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535175,Chondromalacia of right hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535176,Bilateral chondromalacia of ankles,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42535177,Polyarticular juvenile idiopathic arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536657,Rheumatoid arthritis without erosion,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536659,Wear of articular bearing surface of joint prosthesis of hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536660,Prolapse of cervical intervertebral disc with degeneration,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536661,Degeneration of thoracic intervertebral disc without prolapse,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536662,Prolapse of thoracic intervertebral disc with degeneration,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536663,Degeneration of thoracic intervertebral disc and osteophyte,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42536664,Degeneration of lumbar intervertebral disc without prolapse,SNOMED,Condition,S,Not included - descendant,100,1,100,1
